title,category,reviews
‘시커먼 연기’ 치솟는 푸자이라…호르무즈 해협 지금은?,World,시커멓다 연기 치솟다 푸자이라 호르무즈 해협
협상설에도 군사 충돌 여전…네타냐후 “이란은 추락 중”,World,협상 군사 충돌 네타냐후 이란 추락
[투나잇이슈] 미·이란 '첫 대면 협상' 가능성…중동사태 분수령,World,투나잇 이슈 밉다 이란 대면 협상 가능성 중동 사태 분수령
이란 부인했지만 대화 국면 열렸다…“이번 주 파키스탄 회담 가능성”,World,이란 부인 대화 국면 열리다 파키스탄 회담 가능성
"[취재후 Talk] 미국-이란, '서로 딴소리' 이유는?",World,취재 미국 이란 서로 소리 이유
"트럼프, 출구 전략 찾을까…'지상군' 카드 유효?",World,트럼프 출구 전략 찾다 지상군 카드 유효
미국 “핵포기부터” 이란 “피해 전액보상”…각자 할말하는 종전협상,World,미국 포기 이란 피해 전액 보상 종전 협상
"'진퇴양난' 트럼프, 확전서 협상으로 출구전략 모색?",World,진퇴양난 트럼프 전서 협상 출구 전략 모색
세 가지 동상이몽...트럼프의 '중동 빅딜' 통할까,World,가지 동상 이몽 트럼프 중동 빅딜
‘트럼프의 조기 종전’ 못 믿는 이유 3가지…동맹국도 등 돌렸다 [핫이슈],World,트럼프 조기 종전 믿다 이유 가지 동맹국 돌리다 핫이슈
이란 안보수장에 '혁명수비대' 출신 강경파 임명,World,이란 안보 수장 혁명 수비대 출신 강경 임명
"이란과 이스라엘, 트럼프 '협상' 언급에도 상호 맹공",World,이란 이스라엘 트럼프 협상 언급 상호 맹공
물로 씻어 먹어도…잔류 농약 많은 12가지 농산물은?,World,씻다 먹다 잔류 농약 많다 가지 농산물
"""500억 잃었다"" 코인 투자했다가 날벼락…유명 가수 '충격 근황'",World,잃다 코인 투자 날벼락 유명 가수 충격 근황
[시사기획 창] 이상한 전쟁,World,시사 기획 이상하다 전쟁
"“트럼프, 4월 9일 찍었다”…뜻대로 될까",World,트럼프 찍다
"이스라엘 전역 피격…""이란 겨냥 전면적 공격 계속""",World,이스라엘 전역 피격 이란 겨냥 전면 공격 계속
누가 트럼프를 멈췄나…이란戰 뒤집은 비공식 외교 네트워크[디브리핑],World,트럼프 멈추다 이란 뒤지다 비공식 외교 네트워크 브리핑
지상군 투입 준비는 '착착'...공격 유예는 연막작전?,World,지상군 투입 준비 착착 공격 유예 연막 작전
"""100kg 이란 탄두 첫 확인""...주말 협상설에도 난타전",World,이란 탄두 확인 주말 협상 난타
안개 속 비밀 회담...중동 운명 가를 닷새,World,안개 비밀 회담 중동 운명 가르다 닷새
"트럼프 ""이란, 핵 포기에 동의..협상 결렬 시 다시 폭격""",World,트럼프 이란 포기 동의 협상 결렬 폭격
"이란, 국가안보수장에 혁명수비대 출신 강경파 임명",World,이란 국가 안보 수장 혁명 수비대 출신 강경 임명
"레바논, 자국주재 이란 대사 신임장 취소하고 기피인물 선언",World,레바논 자국 주재 이란 대사 신임장 취소 기피 인물 선언
곧 대면회담? 시간벌기?…트럼프 '이란과 대화 중' 발언에도 혼란만[트럼프 2기],World,대면 회담 벌다 트럼프 이란 대화 발언 혼란 트럼프
중동발 에너지난에 영국서 북해 유전 개발 논란,World,중동 에너지 영국 북해 유전 개발 논란
美·이란 협상 중재한 파키스탄 실세... 트럼프가 좋아하는 ‘야전 원수’,World,이란 협상 중재 파키스탄 실세 트럼프 좋아하다 야전 원수
세계 최고 방공망의 굴욕…“가성비 따지다 요격 실패”,World,세계 최고 방공 굴욕 가성 따다 요격 실패
[뉴스더] 체면 구긴 '세계최강 방공망'…한국도 비상?,World,뉴스 체면 구기다 세계 최강 방공 한국 비상
"‘공습 유예’에도…미군 8000명, 이란 하르그섬 장악 나서나",World,공습 유예 미군 이란 르그 장악 나서다
"사거리 4000㎞ 미사일 쏘고 '비공개'…""발사 지점 노출되면 타격 목표""",World,사거리 미사일 쏘다 비공개 발사 지점 노출 타격 목표
"주일 미 해병, 인도양 도착…하르그섬 출동 대기",World,주일 밉다 해병 인도양 도착 르그 출동 대기
"""이란 '넘버3' 국회의장과 협상""…'타코' 전략 불안불안",World,이란 넘버 국회의장 협상 타코 전략 불안 불안
"""발 빼기도 쉽지 않아""…'변덕' 행보 시험대",World,빼기 쉬다 변덕 행보 시험대
"미군 최대 8천 명 중동 집결해 하르그섬 장악 시도…""해병대 투입 후 공수부대와 교대""",World,미군 최대 중동 집결 르그 장악 시도 해병대 투입 공수부대 교대
"비싼 미사일 아끼려다…""자초한 일"" 방공망 뚫렸다",World,비싸다 미사일 아끼다 자초 방공 뚫리다
"급변한 전쟁 상황, 트럼프 의도는?..종전 진심 혹은 연막 작전?",World,급변 전쟁 상황 트럼프 의도 종전 진심 연막 작전
[뉴스특보] 미·이란 첫 대면 협상 가능성…타협·확전 분수령,World,뉴스특보 밉다 이란 대면 협상 가능성 타협 확전 분수령
'호르무즈 긴장' 여전…피해 입은 걸프국 강경 모드,World,호르무즈 긴장 피해 입다 걸프 강경 모드
'협상 발표' 1시간 안됐는데…이스라엘은 다른 길?,World,협상 발표 돼다 이스라엘
"""미, 이란 전쟁 '4월 9일' 종전 제시...이번 주 회담""",World,밉다 이란 전쟁 종전 제시 회담
"미, 호르무즈 통제권 주고 이란 핵 포기 받아내나…‘빅딜’ 가능성",World,밉다 호르무즈 통제 주다 이란 포기 받다 빅딜 가능성
"미국이 콕 집은 차기 지도자?…강경파 갈리바프, 협상 파트너 유력",World,미국 집다 차기 지도자 강경 갈리 바프 협상 파트너 유력
"中, 주일중국대사관 괴한 침입 규탄…""日에 강력 항의""(종합)",World,주일 중국 대사관 괴한 침입 규탄 강력 항의 종합
"미국과 협상 나설 인물은 누구... ""트럼프, 차기 이란 지도자로 갈리바프 고심""",World,미국 협상 나서다 인물 트럼프 차기 이란 지도자 갈리 바프 고심
“중국 방공망 뚫는다” F-22 랩터 변신…‘항속거리’ 약점 지웠나 [밀리터리+],World,중국 방공 뚫다 랩터 변신 항속거리 약점 지우다 밀리터리
"이란이 본 트럼프의 속셈‥""시간 벌기·기만 전략""",World,이란 트럼프 속셈 벌다 기만 전략
유가 뛰자 中 13년만에 기름값 통제…주유소 ‘북새통’,World,유가 뛰다 기름값 통제 주유소 북새통
"말뿐인 유예‥공수부대 투입도 검토?‥""하르그섬 장악""",World,유예 공수부대 투입 검토 르그 장악
"""헤즈볼라 궤멸 때까지""…이스라엘군, 레바논 남부 장기 주둔하나",World,헤즈볼라 궤멸 이스라엘군 레바논 남부 장기 주둔
왜 5일?‥새로운 시한 뒤에 숨은 트럼프의 시나리오는?,World,새롭다 시한 숨다 트럼프 시나리오
"대만, 한국에 최후통첩성 메시지…'중국(대만)' 안 바꾸면 '남한' 표기",World,대만 한국 최후 통첩 메시지 중국 대만 바꾸다 남한 표기
타협이냐 확전이냐‥개전 후 미-이란 첫 대면협상 가능성 흘러나와,World,타협 전이 개전 밉다 이란 대면 협상 가능성 흘러나오다
"이스라엘, 레바논 남부 장기 점령하나…""위협 제거 때까지 통제""",World,이스라엘 레바논 남부 장기 점령 위협 제거 통제
트럼프 “15개안 거의 합의” 말하지만…실제론 ‘시계제로’,World,트럼프 개다 합의 실제 시계 제로
美 “갈리바프와 협상 유력”…’이란 차기 지도자’ 찍었나,World,갈리 바프 협상 유력 이란 차기 지도자 찍다
이스라엘 ‘다윗의 돌팔매’ 요격 실패…200명 부상,World,이스라엘 다윗 돌팔매 요격 실패 부상
이슬람 4개국 중재에 물러난 트럼프…이번주 파키스탄서 회담 추진,World,이슬람 개국 중재 물러나다 트럼프 파키스탄 회담 추진
유가 폭등에 中 전기차 '반사이익'…中 배터리 제조사 주가도 크게 올라,World,유가 폭등 전기차 반사 이익 배터리 조사 주가 크게
"[아는기자]트럼프 ‘5일 유예’, 군사작전 준비용?",World,알다 기자 트럼프 유예 군사작전 준비
콜롬비아 軍 수송기 추락… 최소 66명 사망,World,콜롬비아 수송기 추락 최소 사망
“개헌 반드시 실현” 못 박는 日 자민당… ‘자위대 명기’ 속도전,World,개헌 실현 박다 자민당 자위대 명기 도전
"""수상한 발표 시점과 거래""…선물 거래 급증에 폴리마켓 10배 수익 예측도",World,수상한 발표 시점 거래 선물 거래 급증 폴리 마켓 수익 예측
공격 보류 직후 이스라엘은 무참히 때렸다…이란도 반격,World,공격 보류 직후 이스라엘 무참 때리다 이란 반격
"""이란, 도저히 받을 수 없는 조건""…트럼프 연막작전?",World,이란 도저히 받다 조건 트럼프 연막 작전
"최후통첩 하루 반 만에…트럼프, 돌연 “공격 유예”",World,최후 통첩 하루 트럼프 돌연 공격 유예
이스라엘 전역 피격…헤즈볼라 겨냥 맞불 공습,World,이스라엘 전역 피격 헤즈볼라 겨냥 맞다 공습
미국과 '접촉설' 강력 부인…이란 종전 협상 누가 하나?,World,미국 접촉 강력 부인 이란 종전 협상
"트럼프, 해상풍력 발전 포기 기업에 1.5조원 지급···전기료 오르는데 “세금으로 발전 중단” 비판",World,트럼프 해상 풍력 발전 포기 기업 조원 지급 전기 세금 발전 중단 비판
"방아쇠 직전 트럼프 '돌발'…이란은 ""거짓말쟁이"" 싸늘",World,방아쇠 직전 트럼프 돌발 이란 거짓말쟁이 늘다
세계 최고 방공망의 굴욕…“가성비 따지다 요격 실패”,World,세계 최고 방공 굴욕 가성 따다 요격 실패
이번 주 미·이란 개전 뒤 첫 ‘대면 협상’ 가능성…타협·확전 갈림길,World,밉다 이란 개전 대면 협상 가능성 타협 확전 갈림길
"""종전 4월 9일"" ""15개 합의""… 트럼프의 오락가락, '타코'냐 기만이냐",World,종전 합의 트럼프 오락가락 타코 기만
“암살시도 복수 기회” 트럼프 부추긴 네타냐후 [美·이란 전쟁],World,암살 시도 복수 기회 트럼프 부추기다 네타냐후 이란 전쟁
"트럼프, 증시 개장 전 또 ‘타코’ 논란… “연막” “출구전략” 엇갈려 [美·이란 전쟁]",World,트럼프 증시 개장 타코 논란 연막 출구 전략 엇갈리다 이란 전쟁
“거의 합의” 트럼프… 중동엔 미군 증파,World,합의 트럼프 중동 미군 증파
"이란 외무, 조현 장관에 “호르무즈 해협, ‘침략자 측’ 배에는 닫혀”",World,이란 외무 조현 장관 호르무즈 해협 침략 닫히다
협상 땐 호르무즈·핵무기 포괄적 논의… 주장 엇갈려 난항 예상,World,협상 호르무즈 핵무기 포괄 논의 주장 엇갈리다 난항 예상
[뉴스특보] 타협이냐 확전이냐…이번주 '첫 대좌' 가능성,World,뉴스특보 타협 전이 대좌 가능성
"""미국, 전쟁 종료 '4월 9일' 목표""...파키스탄 대면 협상 가능성",World,미국 전쟁 종료 목표 파키스탄 대면 협상 가능성
트럼프 “헤그세스가 가장 먼저 공습 지지” 치하,World,트럼프 헤그세스 먼저 공습 지지 치하
사우디·UAE 강경대응 선회…美에 군사기지 개방·이란자산 동결,World,사우디 강경 대응 선회 군사기지 개방 이란 자산 동결
"대만, '남한 표기' 고수…'韓, 대만 수긍 방안 제시' 관측도(종합)",World,대만 남한 표기 고수 대만 수긍 방안 제시 관측 종합
"佛토탈에너지, 미국 해상풍력발전 프로젝트 2건 포기",World,토탈 에너지 미국 해상 풍력발전 프로젝트 포기
"이란전 25일차｜트럼프 “5일 더”…공수부대까지 투입하나, 오늘의 핵심 [전황브리핑]",World,이란 일차 트럼프 공수부대 투입 오늘 핵심 전황 브리핑
美 공수부대 하르그섬 투입 검토…이란 원유 심장 노린다,World,공수부대 르그 투입 검토 이란 원유 심장 노리다
"美·이란, 이번주 첫 대면협상… 美, 상륙군 집결 '무력시위' [美-이란 전쟁]",World,이란 대면 협상 상륙 집결 무력 시위 이란 전쟁
트럼프의 양면전술…'종전' 외치고 뒤에선 '파병' 늘려,World,트럼프 양면 전술 종전 외치 파병 늘리다
"중국 화물선, 이란 호르무즈 ‘안전 통로’ 첫 통과…상업 운항 재개 조짐",World,중국 화물선 이란 호르무즈 안전 통로 통과 상업 운항 재개 조짐
이번 주 미·이란 개전 뒤 첫 ‘대면 협상’ 가능성…타협·확전 갈림길,World,밉다 이란 개전 대면 협상 가능성 타협 확전 갈림길
"""이스라엘에 탄도미사일"" ""헤즈볼라 폭격""…맞불 공습",World,이스라엘 탄도미사일 헤즈볼라 폭격 맞다 공습
중동발 유가 폭등에 ‘반사이익’… 중국 전기차·배터리 업계 급부상,World,중동 유가 폭등 반사 이익 중국 전기차 배터리 업계 급부
"“스톱, 스톱!” 10번 외쳤지만…여객기-소방차 ‘쾅’",World,스톱 스톱 외치다 여객기 소방차
"사우디·UAE, 이란에 강경대응 시사… 전면전은 '부담'",World,사우디 이란 강경 대응 시사 면전 부담
"주말 협상설에도 미사일 공방...""이란 미사일 재고 급감""",World,주말 협상 미사일 이란 미사일 재고 급감
이민자 62만명 추방…美 고용시장 얼려버린 ICE,World,이민자 추방 고용 시장 얼리다 버리다
美·이란 파키스탄 중재로 만난다지만…이란 협상자 불분명 ‘합의 안갯속’,World,이란 파키스탄 중재 만나다 이란 협상 불분명 합의 안갯속
가스 웃고 석유 울고… 美 에너지 업체 이란전 희비,World,가스 웃다 석유 에너지 업체 이란 희비
"이스라엘, 제국주의적 영토 확장 나서나…극우 장관 “국경선 바꿔야”",World,이스라엘 제국주의 영토 확장 나서다 극우 장관 국경선 바꾸다
40년 전부터 이란 전략 구상해 온 트럼프…'위협하면 물러날 것' 맹신 [이상은의 워싱턴나우],World,이란 전략 상해 트럼프 위협 물러나다 맹신 이상은 워싱턴 나우
"트럼프 공격유예 50분 만에…네타냐후, 테헤란에 100발 쐈다[美-이란 전쟁]",World,트럼프 공격 유예 네타냐후 테헤란 쏘다 이란 전쟁
“현재 기업가치 평가 모두 틀려”...불신 커지는 사모대출,World,현재 기업 가치 평가 틀리다 불신 커지다 사모 대출
"""아놔, 이란 더는 못 참겠네""…뚜껑 열린 걸프국, 사우디는 참전까지 검토",World,놓다 이란 참다 뚜껑 열리다 걸프 사우디 참전 검토
中 겨냥 반도체전쟁 실탄 모으는 美…1조弗 동맹펀드 띄운다,World,겨냥 반도체 전쟁 실탄 모으다 동맹 펀드 띄우다
"입지 좁아지는 네타냐후 … 美비판 여론에도 ""국익 수호할 것""",World,입지 좁다 네타냐후 비판 여론 국익 수호
"EU 집행위원장 ""美·이란 즉각 협상 시작해야…호르무즈도 개방하라""",World,집행 위원장 이란 즉각 협상 시작 호르무즈 개방
이란戰으로 세계 경제 아우성인데…美 LNG 수출기업은 ‘전쟁 특수’,World,이란 세계 경제 아우성 수출 기업 전쟁 특수
"美·이란, 이번주 '첫 대면 협상' 가능성…확전·종전 기로(종합)",World,이란 대면 협상 가능성 확전 종전 종합
모두가 참전?…네타냐후 총리 “대이란 전쟁에 전 세계가 동참하자” [핫이슈],World,참전 네타냐후 총리 이란 전쟁 세계 동참 핫이슈
"유가 폭등에 전쟁 접나…트럼프, 이란과 '종전 딜' 카드 꺼냈다",World,유가 폭등 전쟁 트럼프 이란 종전 카드 꺼내다
이란 전쟁 중재 나선 파키스탄…이슬람 형제국이자 비나토 동맹국,World,이란 전쟁 중재 나선 파키스탄 이슬람 형제 이자 나토 동맹국
"미국, 이란 하르그섬에 공수부대 3000명 파병 검토중",World,미국 이란 르그 공수부대 파병 검토
"""이란에 '21조' 돈줄 열어줬다""…트럼프, 이란산 원유 제재 완화 파장",World,이란 돈줄 열다 주다 트럼프 이란 원유 제재 완화 파장
"중동 원유 필요 없을텐데…트럼프, 왜 호르무즈에 집착할까",World,중동 원유 필요 트럼프 호르무즈 집착
"[자막뉴스] 이스라엘, '가성비' 따지다가 이란 미사일 요격 실패",World,자막 뉴스 이스라엘 가성 따다 이란 미사일 요격 실패
"전쟁 저지, 윤석열의 합참의장은 되고 트럼프의 합참의장은 안 된 이유",World,전쟁 저지 윤석열 합참의장 트럼프 합참의장 이유
"“핵 중단” 미국-“피해 보상” 이란…팽팽한 조건, 협의 가능성은?",World,중단 미국 피해 보상 이란 팽팽 조건 협의 가능성
이란전쟁 중재 나선 파키스탄…이슬람 형제국이자 비나토 동맹국,World,이란 전쟁 중재 나선 파키스탄 이슬람 형제 이자 나토 동맹국
"중국, ‘유가 임시 조정’ 첫 실행…대만은 원전 재가동 적극 검토",World,중국 유가 임시 조정 실행 대만 원전 가동 적극 검토
"""탄약 무제한?"" 트럼프 호언장담에도…미군, 이란전 3주 만에 '병참 위기'",World,탄약 무제한 트럼프 호언 장담 미군 이란 병참 위기
"中선주 화물선, 이란 호르무즈해협 '안전통로'로 첫 통과",World,서다 화물선 이란 호르무즈 해협 안전 통로 통과
"이란 탄도미사일 아직 1000기 남은 듯…""전력은 여전""",World,이란 탄도미사일 남다 전력
"""이스라엘 공군기지 타격""…""이란 사상자 수십명""",World,이스라엘 공군기지 타격 이란 상자 수십
전쟁發 공급 차질에 알루미늄 확보 경쟁...車업계 ‘패닉 바잉’,World,전쟁 공급 차질 알루미늄 확보 경쟁 업계 패닉 바잉
이번 주 미·이란 개전 뒤 첫 ‘대면 협상’ 가능성…타협·확전 갈림길,World,밉다 이란 개전 대면 협상 가능성 타협 확전 갈림길
이란도 '간접 소통' 인정‥미국은 지상군 증파,World,이란 간접 소통 인정 미국 지상군 증파
"이스라엘, ‘공습유예’뒤 테헤란 공습…이란은 美기지 드론공격",World,이스라엘 공습 유예 테헤란 공습 이란 기지 드론 공격
‘종전’ ‘확전’ 분수령…美·이란 첫 대면협상 성사되나,World,종전 확전 분수령 이란 대면 협상 성사
"참전은 안 한다지만…유럽, 이란전쟁서 미군 막후 지원",World,참전 다지 유럽 이란 전쟁 미군 막후 지원
"CNN “트럼프, 종전 쉽지 않을 것”…이스라엘 매체 “미국 목표는 4월 9일”",World,트럼프 종전 쉬다 이스라엘 매체 미국 목표
"""'TACO' 트럼프, 종전 원해도 이란 전쟁 못 끝낼 수도""",World,트럼프 종전 원하다 이란 전쟁 끝내다 수도
[Who] 협상 막판 번복이 주특기? 이란 유일 ‘대외 소통 창구’ 압바스 아라그치 외무장관,World,협상 막판 번복 특기 이란 유일 대외 소통 창구 압바스 라그 외무 장관
"“좋은 대화 중”이라던 트럼프, 거짓말이었나…이란 공격 직전 멈춰 선 이유 [핫이슈]",World,좋다 대화 트럼프 거짓말 이란 공격 직전 멈추다 이유 핫이슈
"“암살 시도, 복수하셔야죠”…네타냐후, 공격 망설이던 트럼프 재촉",World,암살 시도 복수 네타냐후 공격 망설이다 트럼프 재촉
트럼프 “이란과 거의 대부분 합의 돼…잘 안 풀리면 또 신나게 폭격할 것” [현장영상],World,트럼프 이란 대부분 합의 돼다 자다 풀리다 신나다 폭격 현장 영상
"트럼프 '타코'에 울고웃는 시장, '또 바뀔라' 불안 속 유가 재반등",World,트럼프 타코 웃다 시장 바뀌다 불안 유가 반등
"이스라엘, 비용 줄이려 중거리 방공망 썼다가 요격실패로 낭패",World,이스라엘 비용 줄이다 중거리 방공 써다 요격 실패 낭패
트럼프 말에…국제 유가·증시 또 롤러코스터,World,트럼프 국제 유가 증시 롤러코스터
탄도미사일 재고는 줄었는데...'비대칭 전쟁' 카드 쥔 이란 [지금이뉴스],World,탄도미사일 재고 줄다 대칭 전쟁 카드 쥐다 이란 뉴스
"대만 ""韓, 중국(대만) 표기 안고치면 남한으로 바꿀 것"" 거듭 압박",World,대만 중국 대만 표기 남한 바꾸다 거듭 압박
"""트럼프 '타코' 이란 전쟁에선 불가능""",World,트럼프 타코 이란 전쟁 불가능
트럼프 이란 발표에 증시 롤러코스터…전쟁마저 시장관리용 도구?,World,트럼프 이란 발표 증시 롤러코스터 전쟁 장관 리용 도구
"유럽, 겉으론 이란전쟁 말려도… 막후에서는 美에 결정적 협조",World,유럽 이란 전쟁 말리다 막후 결정 협조
"트럼프 변덕 시험대…""이란 전쟁에선 '타코' 못할 것""",World,트럼프 변덕 시험대 이란 전쟁 타코
안개 속 비밀 회담...중동 운명 가를 닷새,World,안개 비밀 회담 중동 운명 가르다 닷새
사우디·UAE 결국 움직인다…이란전 참전 임박 중동 확전 위기,World,사우디 움직이다 이란 참전 임박 중동 확전 위기
[자막뉴스] '데드라인' 직전 이란에 발 디디는 미군...중동 초토화 예고,World,자막 뉴스 데드라인 직전 이란 디디다 미군 중동 초토화 예고
"트럼프 유턴시킨 중동, 협상 전망은 회의적…""이란 대표는 누구?""",World,트럼프 유턴 중동 협상 전망 회의 이란 대표
"""중국 화물선, 이란 설정 호르무즈 '안전통로' 통과""",World,중국 화물선 이란 설정 호르무즈 안전 통로 통과
[뉴스특보] '최후통첩' 미룬 트럼프…이번 주 첫 대좌 가능성,World,뉴스특보 최후 통첩 미루다 트럼프 대좌 가능성
[포착] 광섬유 드론에 공중서 ‘쾅’…러 최강 공격 헬기 Ka-52의 최후 (영상),World,포착 광섬유 드론 공중 최강 공격 헬기 최후 영상
"""핵포기 해""vs""배상금 줘"" 트럼프·이란 6대6 협상조건…핵심은",World,포기 배상금 주다 트럼프 이란 대다 협상 조건 핵심
"시험대 오른 트럼프 변덕…""이란 전쟁에선 '타코' 못할 것""",World,시험대 오른 트럼프 변덕 이란 전쟁 타코
"""5일 멈추자"" 아랍 중재안 수용한 트럼프…미·이란 타결까진 험로(종합)",World,멈추다 아랍 중재 수용 트럼프 밉다 이란 타결 험로 종합
미·이란 협상 기대 와중에도 중동 난타전 계속,World,밉다 이란 협상 기대 와중 중동 난타 계속
전쟁 4주차 이란 탄도미사일 재고는…2천500기→1천기 줄어든 듯,World,전쟁 주차 이란 탄도미사일 재고 천기 줄어들다
"유럽, 겉으론 말려도…군사기지마다 미 폭격기·항모 사용 허가",World,유럽 말리다 군사기지 밉다 폭격기 항모 사용 허가
[자막뉴스] 씨알도 안 먹히는 트럼프 '빅딜'...날뛰는 이스라엘과 이란,World,자막 뉴스 알도 먹히다 트럼프 빅딜 날뛰다 이스라엘 이란
"유럽, 군사기지마다 미국 폭격기·항모 허가…“트럼프 불평과 달라”",World,유럽 군사기지 미국 폭격기 항모 허가 트럼프 불평 달라
"트럼프 불만에도 유럽 동맹국, 美 대이란 작전 핵심 역할",World,트럼프 불만 유럽 동맹국 이란 작전 핵심 역할
"이란 보며 오싹해진 김정은 ""美 군사력에 당할 나라가 없다"" [Y녹취록]",World,이란 오싹하다 김정은 군사력 당하다 나라 녹취록
인도 LPG운반선 2척 호르무즈 해협 통과…이란 선별적 통과 허용,World,인도 운반 호르무즈 해협 통과 이란 통과 허용
"주말 협상설에도 이어진 미사일 공방...""레바논 남부 합병해야""",World,주말 협상 이어진 미사일 레바논 남부 합병
"갈리바프 이란 의장, 트럼프의 선택? ""베네수 모델"" vs ""오판""",World,갈리 바프 이란 의장 트럼프 선택 베다 모델
‘군사 작전’ 증시 끝난 주말에 발표하는 트럼프,World,군사 작전 증시 끝나다 주말 발표 트럼프
"트럼프가 이란 ‘차기 지도자’로 낙점?···혁명수비대 출신 강경파 갈리바프, 대화 나설까",World,트럼프 이란 차기 지도자 낙점 혁명 수비대 출신 강경 갈리 바프 대화 나서다
"""참을 만큼 참았다""…걸프 국가들, 대이란 공세 가세 움직임",World,차다 참다 걸프 국가 이란 공세 가세 움직임
파키스탄 대면 협상 가능성...이란 '안전통로'로 해협 통제,World,파키스탄 대면 협상 가능성 이란 안전 통로 해협 통제
“이란 전쟁으로 코카서스서 미 영향력 확대···러·이란 영향력 축소”,World,이란 전쟁 코카서스 밉다 영향력 확대 이란 영향력 축소
"EU, 트럼프 '러우전쟁' 보복 우려에…이란전 개입 수준 고심",World,트럼프 러우 전쟁 보복 우려 이란 개입 수준 고심
"미군기지 없는 파키스탄, 美·이란 중재 “이슬라마바드서 종전협상을”",World,미군기지 파키스탄 이란 중재 이슬라마바드 종전 협상
"유럽, 겉으론 말려도…군사기지마다 美 폭격기·항모 사용허가",World,유럽 말리다 군사기지 폭격기 항모 사용 허가
"조현, 아라그치에 호르무즈 항행보장 촉구…이란 반체제매체도 “韓 깊은 우려” 주목",World,조현 라그 호르무즈 항행 보장 촉구 이란 반체제 매체 깊다 우려 주목
"日상선미쓰이, 호르무즈 통과 보도에 ""사실 아냐""",World,선미 쓰이다 호르무즈 통과 보도 알다
"인도 영화도, 이태리 와인도…세계 경제 때린 이란 전쟁",World,인도 영화 이태리 와인 세계 경제 때리다 이란 전쟁
이란 지도부 줄줄이 '참수' 됐는데…美 협상한 이란 지도부 누구,World,이란 도부 줄줄이 참수 돼다 협상 이란 도부
"잘 나가던 금, 왜 떨어지나…달러·금리에 밀려 조정",World,자다 나가다 떨어지다 달러 금리 밀리다 조정
트럼프 ‘수상한’ 중대발표 이은 ‘수상한 거래’… “가족·측근 ‘중동전’서 수익” 소문도,World,트럼프 수상한 중대 발표 수상한 거래 가족 측근 중동전 서다 수익 소문
"LNG 없는 나라 서러워 살겠나…한국, 울며 겨자 먹기로 멀고 비싼 미국산 결제",World,나라 서럽다 살다 한국 울다 겨자 먹기 멀다 비싸다 미국 결제
전쟁 중인데 폭락…“금 투자 조심하세요” 경고한 중국,World,전쟁 폭락 투자 조심하다 경고 중국
[월드 이슈] “어제의 트럼프와 싸우는 오늘의 트럼프”…‘오락가락’ 이유는?,World,월드 이슈 어제 트럼프 싸우다 오늘 트럼프 오락가락 이유
"중국서도 AI 시대 '토큰 경제' 폭발 성장…""2년 만에 1천 배 증가""",World,중국 서도 시대 토큰 경제 폭발 성장 증가
“4일간 6000명 사상”…푸틴의 ‘고기 분쇄’ 전술이 가져온 처참한 성과 [핫이슈],World,일간 사상 푸틴 고기 분쇄 전술 가져오다 처참하다 성과 핫이슈
"‘협상 중’ 발표에도 충돌 여전…파키스탄, 중재역 자처",World,협상 발표 충돌 파키스탄 중재 자처
"사우디·UAE 강경 선회…이란전쟁, 걸프국 참전 분수령",World,사우디 강경 선회 이란 전쟁 걸프 참전 분수령
[영상] '가성비' 따지다가 뚫린 방공망…이란 탄도미사일 요격 실패,World,영상 가성 따다 뚫리다 방공 이란 탄도미사일 요격 실패
"미국, 이란 폭격 보류 “양측 모두 합의 원해”…이란 “합의 없어”",World,미국 이란 폭격 보류 합의 원하다 이란 합의
"트럼프의 '수상한 타이밍'…전쟁 발표, 증시 맞춰 움직이나",World,트럼프 수상한 타이밍 전쟁 발표 증시 맞추다 움직
"이스라엘 “런던, 파리에 이란 미사일 떨어질 수 있어”…英 장관 반발",World,이스라엘 런던 파리 이란 미사일 떨어지다 장관 반발
"이란 턱밑에 ""美 공수부대 3천명 추가 검토""… 트럼프 공습유예, 기만전술인가",World,이란 턱밑 공수부대 천명 추가 검토 트럼프 공습 유예 전술
[줌인] 서열 1·2위 모두 사라진 이란… 美 트럼프와 협상한 막후 실세는,World,서열 사라지다 이란 트럼프 협상 막후 실세
"""러-우 전쟁은 약과"" 역대급 에너지 재앙, 셰브론 CEO의 뼈아픈 경고",World,전쟁 약과 역대 에너지 재앙 셰브론 아프다 경고
"北 “평양 오지마” 반박 담화에도…日 “다카이치, 김정은 마주할 각오”",World,평양 오다 반박 담화 다카 이치 김정은 마주 각오
"中 전문가들 “미군의 섬 상륙, 피해 커…이란 반길 것”",World,전문가 미군 상륙 피해 크다 이란 반기다
"""중동 전쟁에 아프리카 우회 선박 급증…연료공급 회사 호황""",World,중동 전쟁 아프리카 우회 선박 급증 연료 공급 회사 호황
TSMC 핵심 인재 유출 '비상'...테슬라 '테라팹' 발표 파장 [지금이뉴스],World,핵심 인재 유출 비상 테슬라 테라 발표 파장 뉴스
"대만도 반도체 인재 경쟁…""테슬라 '10년 이상' 엔지니어 모집""",World,대만 반도체 인재 경쟁 테슬라 엔지니어 모집
"트럼프 “공격 유예” 발표 15분 전…8700억원, 수상한 원유 거래",World,트럼프 공격 유예 발표 억원 수상한 원유 거래
전쟁 아무리 끝내고 싶어도...접선조차 어려운 이란 '초유의 사태' [이슈톺],World,전쟁 끝내다 싶다 접선 어렵다 이란 초유 사태 이슈 톺다
